YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2008,Parliament,Adansi Asokwa,Ashanti,34100,24976,24524,,13659,,,9219,314,,1332,,,,,,,,,,,,,,,,,,,,,,,Kobina Tahir Hammond,,,Alhaji Abdul-Lateef Madjoub,Amoako Anaafi,,Owusu-Boamah Francis,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Afigya-Sekyere South,Ashanti,,,33516,,"27,460",,"3,329",,,,,729,,,,,,,,,,,,,,,,,,"1,998",,,,Emmanuel Asamoa Owusu-Ansah,,JOSEPH BOACHE DANQUAH,,,,,OSEI KWADWO,,,,,,,,,,,,,,,,,,AKUA DONKOR,,,
2008,Parliament,Afigya-Sekyere East,Ashanti,57040,43839,43505,,33080,,257,9401,,127,640,,,,,,,,,,,,,,,,,,,,,,,Hennric David Yeboah,,Osman Isshak,Edward Ayarkwah,,Amidu Alhaji Adam,Obeng Nyantakyi Clement,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Afigya-Sekyere North,Ashanti,24371,19061,18747,,13824,,240,4325,,,358,,,,,,,,,,,,,,,,,,,,,,,Albert Kan Dapaah,,Joyce Oduro,Joseph Baah,,,James Gyimah Dabo,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ahafo Ano North,Ashanti,40949,31576,31196,,16080,,342,14665,,,109,,,,,,,,,,,,,,,,,,,,,,,Richard Akuoko Adiyiah,,Attah Sampson,D.K. Addai-Amankwah,,,Joseph Akpabli,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ahafo Ano South,Ashanti,50840,38543,37936,,21585,,347,15008,,,327,,,,,,,,,,,,,,,,,,,433,236,,,Stephen Kwaku B. Manu,,Nyamesem Wilson,Thomas Kwakwah,,,Acheampong J. Martin,,,,,,,,,,,,,,,,,,,Andrew Kwasi Adjapong,Yaw Agyemang,,
2008,Parliament,Akrofrom,Ashanti,20135,14824,14606,,8976,,,4730,,,719,,,,,,,,,,,,,,,,,,,181,,,,Kwabena Appiah Pinkrah,,,Opoku Ampofo Manu,,,Anthony Kwakye Ameyaw,,,,,,,,,,,,,,,,,,,Boniface Nickson,,,
2008,Parliament,Amansie-West,Ashanti,65173,49165,48257,,35274,,378,6787,,,,,,,,,,,,,,,,,,,,,,5818,,,,Grace Addo,,Mary Agyeiwaa,Kwaku Aninkora-Sie,,,,,,,,,,,,,,,,,,,,,,Stephen Cobbina Bour Karikari,,,
2008,Parliament,Asante Akim North,Ashanti,74926,55140,54407,,36809,,219,9804,,,163,232,,,,,,,,,,,,,,,,,,7180,,,,Kwame Anyimadu Antwi,,Isaac Atobra,Thomas Osei Bonsu,,,Kwabena Anarfi,Francis Kyei,,,,,,,,,,,,,,,,,,Alexander Osei Tutu,,,
2008,Parliament,Asante Akim South,Ashanti,54041,39279,38744,,23838,,,13843,,,1063,,,,,,,,,,,,,,,,,,,,,,,Mrs Gifty Ohene Konadu,,,De-Graft Forkuo,,,Quao Ebenezer,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Asawase,Ashanti,94023,64943,64443,,27168,,371,36557,86,,261,,,,,,,,,,,,,,,,,,,,,,,Dr. Mohammed Abdul al Kabir,,Elyasu Mohammed,Alhaji Muntaka Mohammed Mabarak,Mohammed Bashir Tijani,,Alhaji Baba Musah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Asokwa,Ashanti,79931,56607,55819,,34801,,,,,,7653,,,,,,,,,,,,,,,,,,,13365,,,,Maxwell Kofi Jumah,,,,,,Kwaku Baah Bonsu,,,,,,,,,,,,,,,,,,,Gyimah Akwanuasah,,,
2008,Parliament,Atwima Mponua,Ashanti,59112,46635,44948,,25350,,306,14390,,188,502,,,,,,,,,,,,,,,,,,,4212,,,,Isaac Kwame Asiamah,,Amoah Sarpong,Ali Yeboah,,Kofi Takyi,Appiah Hene Peter,,,,,,,,,,,,,,,,,,,Raphael Baffour Awuah,,,
2008,Parliament,Atwima Nwabiagya,Ashanti,99101,73634,72973,,46605,,,12456,,,,,,,,,,,,,,,,,,,,,,13912,,,,Benito Owusu-Bio,,,Chogkureh Christopher,,,,,,,,,,,,,,,,,,,,,,Yaw Frimpong,,,
2008,Parliament,Atwima-Kwanwoma,Ashanti,51995,40290,39660,,32367,,,5922,,,,1371,,,,,,,,,,,,,,,,,,,,,,Dr. Kojo Appiah-Kubi,,,Nana Kwadwo Appiah,,,,Acquah Evans Fordjour,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Bantama,Ashanti,69215,48776,48476,,36708,,,7007,,,2677,443,,,,,,,,,,,,,,,,,,1641,,,,Cecilia Abena Dapaah,,,Nana Osei Akoto-Kuffour,,,Osei-Tutu Richard,Eunice Owusu-Ansah,,,,,,,,,,,,,,,,,,Stephen Kwaku Saahene,,,
2008,Parliament,Bekwai,Ashanti,57380,46015,45241,,8560,,79,1731,,,171,,,,,,,,,,,,,,,,,,,34700,,,,Ignatius Kofi Poku Adusei,,Boateng Erasmus,Noah Asante Manu,,,Ben Attah-Hayford,,,,,,,,,,,,,,,,,,,Joseph Osei-Owusu,,,
2008,Parliament,Bosome-Freho,Ashanti,25026,19981,19462,,8064,,,2189,69,,,,,,,,,,,,,,,,,,,,,9140,,,,Kwadwo Kyei Frimpong,,,Asiedu Anthony Kennedy,Sebastian Sunnoma,,,,,,,,,,,,,,,,,,,,,Nana Yaw Ofori-Kuragu,,,
2008,Parliament,Bosomtwe,Ashanti,48222,37583,37194,,25988,,543,10293,,,370,,,,,,,,,,,,,,,,,,,,,,,Hon. Simon Osei Mensah,,Suleiman Mohammed,Dr. Joseph Oteng Adjei,,,Gilbert Adler Alhassan,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Effiduasi/Asokore,Ashanti,30862,24143,23799,,18859,,316,4456,,,168,,,,,,,,,,,,,,,,,,,,,,,Frank Boakye Agyen,,Lovia Berkoh,Kwadwo Adae,,,George Asiamah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ejisu Juaben,Ashanti,90796,70178,69559,,57278,,544,10635,,,1102,,,,,,,,,,,,,,,,,,,,,,,Kwabena Owusu-Aduomi,,Lucy Kapapoe,Anima Wilson,,,Sarfo-Ansah James,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ejura-Sekyedumase,Ashanti,54500,39305,38618,,17312,,218,20038,136,,376,,,,,,,,,,,,,,,,,,,538,,,,Dr. Josuah Ayarkwa,,Patrick Kweku Konadu,Hon. Alhaji Issifu Pangabu M.,K.K. Nti Oliver,,Joseph Sanwok Lambon,,,,,,,,,,,,,,,,,,,Yusif Mohammed Kpajal,,,
2008,Parliament,Fomena,Ashanti,22569,16834,16650,,11787,,,3430,,77,1356,,,,,,,,,,,,,,,,,,,,,,,Hon. Nana Abu-Bonsra,,,Samuel Pinkrah,,Augustine Kofi Tieku,James Kobina Seotah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Kumawu,Ashanti,37846,27431,26980,,15217,,,4278,174,,191,,,,,,,,,,,,,,,,,,,7120,,,,Yaw Baah,,,Ohene Kwasi Agyemang,Yaw Opoku Mensah,,Kofi Adu Poku,,,,,,,,,,,,,,,,,,,Dominic Oteng,,,
2008,Parliament,Kwabre East,Ashanti,73222,54997,54517,,41454,,,10824,555,,1684,,,,,,,,,,,,,,,,,,,,,,,Kofi Frimpong,,,Bismark Adu-Asere,Zacharia Awuah,,Alice Duah Boateng,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Kwabre West,Ashanti,46253,33995,33516,,27460,,3329,0,,,,729,,,,,,,,,,,,,,,,,,1998,,,,Emmanuel Asamoah Owusu. A,,Joseph Boache Danquah,Pius Opoku Boateng,,,,Osei Kwadwo,,,,,,,,,,,,,,,,,,Akua Donkor,,,
2008,Parliament,Kwadaso,Ashanti,75508,52510,52261,,43238,,221,7974,,,696,132,,,,,,,,,,,,,,,,,,,,,,Dr. Owusu Afriyie Akoto,,Adongo Akwasi David,Joseph Yamin,,,Daniel Essien,Joseph Boateng,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Mampong,Ashanti,50667,37928,37589,,29916,,,7444,,,229,,,,,,,,,,,,,,,,,,,,,,,Francis Addai Nimoh,,,Daniel Apau Ohyeamang,,,Joe Bediako Mensah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Manhyia,Ashanti,121082,85957,85496,,65978,,512,17327,,,1347,,,,,,,,,,,,,,,,,,,332,,,,Dr. Mathew Opoku Prempeh,,Salifu Mumuni,Charles Saifa Bonsu,,,Yaw Nkunim,,,,,,,,,,,,,,,,,,,Nana Frema Busia,,,
2008,Parliament,Manso Nkwanta ,Ashanti,,,48257,,"35,274",,378,"6,787",,,,,,,,,,,,,,,,,,,,,,"5,818",,,,GRACE ADDO,,MARY AGYEIWAA,Kwaku Aninkora Sie,,,,,,,,,,,,,,,,,,,,,,STEPHEN COBBINA BOUR KARIKARI,,,
2008,Parliament,New Edubiase,Ashanti,36930,14824,27054,,11848,,246,14732,,,228,,,,,,,,,,,,,,,,,,,,,,,Kyei Baffour-Degraft,,Mariam Iddrisu,Ernest Kofi Yaka,,,Joshua Appiah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Nhyiaeso,Ashanti,67540,47785,47535,,36067,,,9426,,,1055,197,,,,,,,,,,,,,,,,,,790,,,,Dr. Richard Winfred Anane,,,Joseph Bernard Boadu,,,Kwame Appiah Boateng,Kwaku Bonsu,,,,,,,,,,,,,,,,,,Kwame Owusu,,,
2008,Parliament,Nsuta/Kwmang,Ashanti,34349,24962,24444,,12586,,,2505,71,,59,,,,,,,,,,,,,,,,,,,9223,,,,Kwame Osei Prempeh,,,Donkor Fuseni,Sarpong Kumankamah,,Boahene Kofi Asante,,,,,,,,,,,,,,,,,,,Kwame Asafo Adjei,,,
2008,Parliament,Obuasi,Ashanti,104850,75892,75085,,46785,,331,26169,147,,1501,152,,,,,,,,,,,,,,,,,,,,,,Edward Ennin,,Mohammed Issifu,John Alexander Ackon,Elyass Abdulsalam,,David Kenyah,Albert Joseph Ababio,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Odotobri,Ashanti,36954,28364,27700,,22914,,230,3146,,,1410,,,,,,,,,,,,,,,,,,,,,,,Hon. Emmanuel Akwasi Gyamfi,,Isaac Mensah,Kingsley Anning,,,Owusu Blessing,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Offinso-North,Ashanti,39154,26917,26422,,13478,,195,10464,,,118,32,,,,,,,,,,,,,,,,,,2135,,,,A. C. Ntim,,Abdul Nasiru Bini,Kojo Appiah-Kubi,,,Kwaku Nkansah,Alex Kofi Yeboah,,,,,,,,,,,,,,,,,,Kofi Asamoah Boateng,,,
2008,Parliament,Offinso-South,Ashanti,52386,38492,38049,,24898,,,12898,103,,87,63,,,,,,,,,,,,,,,,,,,,,,Ben Abdallah Banda,,,Barbara Serwah Asamoah,Akwasi Owusu-Ansah,,Kwaku Owusu Afriyie,Michael Kotey,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Oforikrom,Ashanti,99753,65093,64538,,40704,,1120,21572,,,1142,,,,,,,,,,,,,,,,,,,,,,,Elizabeth Agyemang,,Munir Abdullah Dawood,Terlabi Ebenezer Okletey,,,Afful Hayford,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Old Tafo,Ashanti,66676,47749,47478,,36171,,427,10386,,,375,119,,,,,,,,,,,,,,,,,,,,,,Dr. Anthony Akoto Osei,,Swallah Ali,Dominic Kwabena Anomah,,,Issah Abdul Salam,Swallah Ali,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Suame,Ashanti,82758,58160,57765,,45235,,,9742,,2409,379,,,,,,,,,,,,,,,,,,,,,,,Hon. Osei Kyei-Mensah Bonsu,,,David Osei Manu,,Ameyaw Aboagye Peter,Frederick Antwi-Nsiah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Subin,Ashanti,87451,61440,61195,,45058,,641,14890,,,606,,,,,,,,,,,,,,,,,,,,,,,Isaac Osei,,Huseini Aminu Ali,Tony Agyemang Nyame,,,Marfo Kwadwo Dwomoh,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Asunafo North,Brong Ahafo,63675,46327,45642,,24162,,,21069,,139,272,,,,,,,,,,,,,,,,,,,,,,,Robert Sarfo-Mensah,,,Mohammed Kwaku Doku,,Stephen Kwabena,Seth George Mensah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Asunafo South,Brong Ahafo,44162,33502,32953,,16574,,317,15921,141,,,,,,,,,,,,,,,,,,,,,,,,,Hon George Boakye,,Yusif Kanani,Hon Eric Opoku,Vincent Adu-Gyamfi,,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Asutifi North,Brong Ahafo,26766,21230,20917,,10028,,,8701,119,43,133,,,,,,,,,,,,,,,,,,,1893,,,,Paul Okoh,,,Eric Addae,Emmanuel Osei Kofi,Yaa Durowaa,Badu Augustine,,,,,,,,,,,,,,,,,,,Patrick Kennus Boakye,,,
2008,Parliament,Asutifi South,Brong Ahafo,27970,22032,22032,,10970,,,10984,78,,,,,,,,,,,,,,,,,,,,,,,,,Yiadom Boakye Boateng,,,Alhaji Collins Dauda,Okyere George,,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Atebubu/Amanting,Brong Ahafo,42958,28625,27554,,10348,,,13743,,,,,,,,,,,,,,,,,,,,,,3463,,,,Cassius Osei-Poku,,,Owusu-Mainu Emmanuel,,,,,,,,,,,,,,,,,,,,,,Kwaku Tuah Osei,,,
2008,Parliament,Berekum,Brong Ahafo,71957,47622,47253,,24449,,,21693,356,,755,,,,,,,,,,,,,,,,,,,,,,,Kwaku Agyenim-Boateng,,,Oppong Stephen,Justice Yaw Acheampong,,Adawuah Price Samuel,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Dormaa East,Brong Ahafo,28846,19523,19188,,11363,,,6485,834,30,476,,,,,,,,,,,,,,,,,,,,,,,Yaw Ntow Ababio,,,Isaac Kofi Kyeremeh,Samuel Badu,Lovea Amponsah,Asante Oppong Alexander,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Dormaa West,Brong Ahafo,69416,48408,47679,,23991,,238,23038,203,60,149,,,,,,,,,,,,,,,,,,,,,,,Kwaku Agyemang Manu,,Christopher A.A-Bangme,Vincent Oppong Asamoah,Yeboah Kyeremeh Lawrence,Kwae Solomon,Isaac Anabah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Jaman North,Brong Ahafo,39067,24617,24166,,10376,,252,13359,,,179,,,,,,,,,,,,,,,,,,,,,,,Siaka Stevens,,Otteng Atta Dickson,Alexander Asum-Ahensah,,,Nyuah Abraham Justice,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Jaman South,Brong Ahafo,48005,30806,30266,,16878,,228,10372,,,134,,,,,,,,,,,,,,,,,,,2654,,,,Afful Yaw Maama,,Ofori Aikins,Peter Kwabena Ankomah,,,Oteng-Agyemang Jacob,,,,,,,,,,,,,,,,,,,Kojo Boakye Djan,,,
2008,Parliament,Kintampo North,Brong Ahafo,46516,33695,32887,,13518,,218,17965,107,,327,,,,,,,,,,,,,,,,,,,752,0,,,Awudulai Razak,,Yelebepuori A.Rashid,Stephen Kunsu,Jayem B. Francis,,D.D. Boateng,,,,,,,,,,,,,,,,,,,Huseein Abass,Jonas Osei Bonsu,,
2008,Parliament,Kintampo South,Brong Ahafo,35987,24422,23921,,10633,,279,13009,,,,,,,,,,,,,,,,,,,,,,,,,,Yaw Adjei-Duffour,,Atomeh Koranteng Joseph,Yaw Effah-Baafi,,,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Nkoranza North,Brong Ahafo,28301,18323,17962,,9301,,,8176,,67,418,,,,,,,,,,,,,,,,,,,,,,,Derek Oduro (Major)(Rtd),,,Kwadwo Agyei-Dwomor,,Osei Bonsu Jnr,Ameyaw Yahaya,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Nkoranza South,Brong Ahafo,46428,34337,33766,,17531,,,15945,,90,200,,,,,,,,,,,,,,,,,,,,,,,Kwame Ampofo Twumasi,,,Emmanuel Kwadwo Agyekum,,Yaw Adjei Donyina,Kwesi Appiah Bekoe,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Pru,Brong Ahafo,56404,32211,31063,,8994,,,13090,254,319,141,,,,,,,,,,,,,,,,,,,8265,,,,Alhaji Gariba Iddrisu,,,Masoud Baba Abdul-Rahman,Bijabi Joses,Ponada Donkor George Evans,Ameyaw Charles,,,,,,,,,,,,,,,,,,,Amoah King David,,,
2008,Parliament,Sene,Brong Ahafo,43485,26813,25924,,14166,,346,10568,,334,510,,,,,,,,,,,,,,,,,,,,,,,Mohammed Belinyi Abdulai,,Sumani Bapio Issahaku,Felixj Twumasi-Appiah,,Opoku Seneyire Gabriel,Emmanuel Osei Ramsom,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Sunyani East,Brong Ahafo,79656,53888,53844,,33765,,673,18830,154,,422,,,,,,,,,,,,,,,,,,,,,,,Kwasi Ameyaw-Cherimeh,,Alanyina Sampana Sampson,Justice Samuel Adjei,Peter Kwaw Alibah,,Kwakye Kofi,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Sunyani West,Brong Ahafo,55206,39219,38841,,24048,,189,14233,72,49,250,,,,,,,,,,,,,,,,,,,,,,,Ignatius Baffour Awuah,,Elizabeth Takyiwaa,Kwadwo Nyamekye Marfo,Ben Amoah Amponsah,Ansu Yeboah Collins,Frederick Kwadwo Antepim,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Tain,Brong Ahafo,53880,31836,31238,,12048,,,14965,,163,135,,,,,,,,,,,,,,,,,,,3927,,,,Joe Danquah L.,,,Ahmed Ibrahim,,Usman Fakih Suallah,John Kwame Duku,,,,,,,,,,,,,,,,,,,Obour Richard,,,
2008,Parliament,Tano North,Brong Ahafo,40072,29318,28985,,17043,,214,11120,144,101,363,,,,,,,,,,,,,,,,,,,,,,,Ernest Akobour Debrah,,George Owusu Yeboah,Opoku Atuahene,Arkoh Ernest,Amanfo Antwi,Alhassan Kabore,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Tano South,Brong Ahafo,41525,29393,28822,,15242,,287,12536,,,757,,,,,,,,,,,,,,,,,,,,,,,Andrews Adjei-Yeboah,,Boateng Frederick,Kwadwo Owusu Agyemang,,,Josephine Ataa Oppong,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Techiman North,Brong Ahafo,36285,27470,26783,,14307,,,12168,85,,223,,,,,,,,,,,,,,,,,,,,,,,Christopher Ameyaw Akumfi,,,Alex Kyeremah,Owusu Prekoh Isaac,,Agartha Ampoma,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Techiman South,Brong Ahafo,85730,57084,56478,,26829,,633,28586,165,,265,,,,,,,,,,,,,,,,,,,,,,,Prince Yaw Donyina,,Amoah David Dumah,Addai Simons,Lale David Den,,Daniel Mensah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Wenchi,Brong Ahafo,51858,33229,32573,,18516,,,13495,284,,278,,,,,,,,,,,,,,,,,,,,,,,Prof.George Yaw Gyan-Baffour,,,Yaw Osei Agyei,Akotia Kwaku Thompson,,Abdul-Latif Omaru Abdullah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Abura/Kwamankese,Central,52654,36216,35287,,13221,,,19775,241,,2050,,,,,,,,,,,,,,,,,,,,,,,Maxwell Knoxwell Baidoo,,,Anthony Christian Dadzie,Kwame Edu Ofori,,Francis Eduakoh,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Agona East,Central,43365,31118,30482,,15125,,,15091,266,,,,,,,,,,,,,,,,,,,,,,,,,John Adjabeng,,,Theophilus F. Maranga,Magnus Idan,,,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Agona West,Central,65408,45989,45133,,18951,,,12613,171,170,702,,,,,,,,,,,,,,,,,,,12526,,,,Samuel Kweku Obodai,,,Ibrahim Zubairu,James Wilson,Susanna Keelson-Aikins,Kojo Anan,,,,,,,,,,,,,,,,,,,Samuel Oppong,,,
2008,Parliament,Ajumako/Enyan/Esiam,Central,51759,36855,35993,,15668,,,18593,213,,479,,,,,,,,,,,,,,,,,,,1040,,,,William Kow Arthur-Baiden,,,Cassiel Ato Forson,Evans Addo-Nkum,,Mensah Rexford,,,,,,,,,,,,,,,,,,,Alex Arthur,,,
2008,Parliament,Asikuma/Odoben/Brakwa,Central,52915,37992,37015,,18095,,,17724,476,,720,,,,,,,,,,,,,,,,,,,,,,,Paul Collins Appiah Ofori,,,Georgina Nkrumah Aboah (Mrs),Anthony Robert Frempong,,Comfort Wilson Aggrey (Mrs),,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Assin North,Central,64868,44953,43928,,24181,,,18834,336,,577,,,,,,,,,,,,,,,,,,,,,,,Ken Ohene Agyapong,,,Alex D. Antwi Boasiako,John Dacosta Botchwey,,Roland Takyi,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Assin South,Central,44717,32359,31843,,16963,,,14335,142,,403,,,,,,,,,,,,,,,,,,,,,,,Dominic Kwaku Fobih (Prof),,,Sabina Appiah-Kubi,Kenneth Gyasi,,Kwadwo Aduamoah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Awutu-Senya,Central,97870,52714,51731,,23329,,,25666,689,,985,,,,,,,,,,,,,,,,,,,1062,,,,Oppey Abbey,,,David Nana Larbie,Rev Kofi Akotua-Obeng,,Richard Paa-Tawia,,,,,,,,,,,,,,,,,,,Haroon Tetteh Mensah,,,
2008,Parliament,Cape Coast,Central,103727,72053,71503,,31426,,,38694,219,,947,,,,,,,,,,,,,,,,,,,217,,,,Kwamena Ollennu Amponsah-Dadzie,,,Ebo Barton - Odro,Joel Eshun,,Emmanuel Kweku Sagoe,,,,,,,,,,,,,,,,,,,Ato Aidoo Nyanor,,,
2008,Parliament,Effutu,Central,38737,28443,28055,,12174,,,15297,,,584,,,,,,,,,,,,,,,,,,,,,,,Samuel Owusu-Agyei,,,Mike Allen Hammah,,,Henry Kweku Bortsie,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Ekumfi,Central,,,17893,,"7,217",,,"8,591",,,352,,,,,,,,,,,,,,,,,,,"1,733",,,,KWAMINA AMOASI-ANDOH,,,George Kuntu Blankson,,,ALBERT ALEX AMOAH,,,,,,,,,,,,,,,,,,,EKOW ESIRIFIE-BUCKMAN,,,
2008,Parliament,Gomoa East,Central,55536,35905,35212,,13300,,,18908,266,,2738,,,,,,,,,,,,,,,,,,,,,,,Richmond Sam Quarm,,,Ekow Panyin Okyere Eduamoah,Kofi Otu,,Richmond K. Anwumanyi Grant,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Gomoa West,Central,54146,34785,33677,,12511,,,15985,332,,860,,,,,,,,,,,,,,,,,,,3989,,,,Joe Kingsley Hackman,,,Francis Kojo Arthur,Ansah Kofi Mbroh,,Augustus Kwasi Essiam,,,,,,,,,,,,,,,,,,,Edwin Abakah Williams,,,
2008,Parliament,Hemang Lower Denkyira,Central,26799,20544,20024,,7067,,235,5699,,,432,,,,,,,,,,,,,,,,,,,6591,,,,Benjamin Bimpong Donkor,,Godfred Appiah,Foster Joseph Andoh,,,Osei Hyeaman,,,,,,,,,,,,,,,,,,,Bright Wireko-Brobbey,,,
2008,Parliament,Keea,Central,66847,47443,46579,,19288,,,22746,,,4545,,,,,,,,,,,,,,,,,,,,,,,Stephen Nana Ato Arthur,,,Dr Joseph Samuel Annan,,,Joachim Bruku Eshun,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Mfantseman East,Central,25536,18563,17893,,7217,,,8591,,,352,,,,,,,,,,,,,,,,,,,1733,,,,Kwamina Amoasi Andoh,,,George Kuntu-Blankson,,,Albert Alex Amoah,,,,,,,,,,,,,,,,,,,Ekow Esirifie-Buckman,,,
2008,Parliament,Mfantseman West,Central,70095,49615,48753,,22236,,,25412,,,1105,,,,,,,,,,,,,,,,,,,,,,,Stephen Asamoah Boateng,,,Aquinas Quansah,,,Bonaventure William Appiah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Twifo/Ati Morkwaa,Central,39062,29216,28632,,13309,,,14724,,,599,,,,,,,,,,,,,,,,,,,,,,,Abraham Dwumah Odoom,,,Amoah Tetteh Elizabeth,,,Kwabena Agyei Boafo,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Upper Denkyira East,Central,42721,29983,29435,,17416,,215,5721,89,,5994,,,,,,,,,,,,,,,,,,,,,,,Nana Amoako,,Offin Amaniampong Owusu,Peter Kofi Owusu Ashia Jr.,Augustina Ampong,,Yaw Asamoah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Upper Denkyira West,Central,23999,18489,18183,,9339,,,6992,83,,1769,,,,,,,,,,,,,,,,,,,,,,,Benjamin Kofi Ayeh,,,Yankey M. Ackah,George Mensah,,Dr Thomas Maxwell Aidoo,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Abetifi,Eastern,37835,24356,23940,,16491,,246,6767,,,436,,,,,,,,,,,,,,,,,,,,,,,Peter Wiafe Pepra,,Danaiel Amankwa Bodom,Samuel Asamoah,,,Addo Olivia,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Abirem,Eastern,30405,22312,21962,,13319,,,7430,,,1213,,,,,,,,,,,,,,,,,,,,,,,Esther Obeng Dappah,,,Napoleon Amoako Asiamah,,,Ishmeal Kwadjo Asante,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Aburi/Nsawam,Eastern,78835,56679,55914,,32491,,,20194,,203,481,,,,,,,,,,,,,,,,,,,2545,,,,Osei Bonsu Amoah,,,Nana Arku Akrah,,Lawrencia Bram Larbi,Isaac Opare Addo,,,,,,,,,,,,,,,,,,,Thomas Kissiedu Okae,,,
2008,Parliament,Afram Plains North,Eastern,32893,20133,19689,,4589,,,14722,169,,209,,,,,,,,,,,,,,,,,,,,,,,Samuel Kwaku Brempong,,,Emmanuel Aboagye Didieye,Emmanuel Augustine Siaw,,Albert Quarcoo-Zah,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Afram Plains South,Eastern,30246,19392,19034,,6679,,,12132,,,223,,,,,,,,,,,,,,,,,,,,,,,Solomon Yaw Fordjour,,,Raphael Kofi Ahaligah,,,Emmanuel Kwame Duko,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Akim Abuakwa North,Eastern,36824,25356,25071,,14820,,242,9750,,,259,,,,,,,,,,,,,,,,,,,,,,,Samuel Kwadwo Amoako,,Hagan Asiedu Isaac,Simon Peter Asirifi,,,Eric Asamoadu Dwapanyin,,,,,,,,,,,,,,,,,,,,,,
2008,Parliament,Akim Abuakwa South,Eastern,42149,30416,30109,,22681,,,6757,,,,,,,,,,,,,,,,,,,,,,671,,,,Samuel Atta Akyea,,,Osei Sammy,,,,,,,,,,,,,,,,,,,,,,Nana Addo Aikins,,,
