YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,GUM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,LPG,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,GUM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,LPG_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2020,Parliament,Sissala West,Upper West,,,"31,901",,"13,994",,,"17,731",,,,,,,,,,,,,,,176,,,,,,,,,,,,Naliwie Baluwie Salifu,,,Mohammed Addams Sukparu,,,,,,,,,,,,,,,Katuo Aasoglenang Henry,,,,,,,,,,,
2020,Parliament,Wa Central,Upper West,,,"73,394",,"33,340",208,,"39,542",,,,,,,,,,,,,,,,,,,,,304,,,,,,Hajia Humu Awudu,Mohammed Sharif,,Abdul Rashid Hassan Pelpuo,,,,,,,,,,,,,,,,,,,,,Kuuyine Edgard Yelyaga,,,,,
2020,Parliament,Wa East,Upper West,,,"35,674",,"14,246",,,"21,428",,,,,,,,,,,,,,,,,,,,,,,,,,,Salifu Yakubu,,,Dr. Godfred Seidu Jasaw,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Wa West,Upper West,,,"40,693",,"13,143",,,"27,550",,,,,,,,,,,,,,,,,,,,,,,,,,,Dari Daniel Kuusongno,,,Peter Lanchene Toobu,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Adaklu,Volta,,,"15,332",,"2,215",,,"13,117",,,,,,,,,,,,,,,,,,,,,0,,,,,,Raybon-evans Anyadi,,,Agbodza Kwame Governs,,,,,,,,,,,,,,,,,,,,,Agbovi Edward,,,,,
2020,Parliament,Afadjato South,Volta,,,"27,471",,"7,676",,,"19,577",,,,,,,,,,,,,,,218,,,,,,,,,,,,Flolu Etornam James,,,Alorwu-tay Oforiwa Angela,,,,,,,,,,,,,,,Bankas Yaw Kumah Edem,,,,,,,,,,,
2020,Parliament,Agotime Ziope,Volta,,,"21,802",,"2,659",,,"19,143",,,,,,,,,,,,,,,,,,,,,,,,,,,John Kwaku Amenyah,,,Agbeve Charles Akwasi,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Akatsi North,Volta,,,"14,345",,"4,575",,,"9,770",,,,,,,,,,,,,,,,,,,,,,,,,,,Ofosu Simon Peter Kofi,,,Nortsu-kotoe Peter Kwasi,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Akatsi South,Volta,,,"37,779",,"5,550",,,"31,624",,,360,,,,,,,,,,,,245,,,,,0,,,,,,,Adzidogah Leo-nelson,,,Ahiafor Bernard ,,,Atsa Maxwell Kwame Nana,,,,,,,,,,,,Sanusi Murana,,,,,Donald Brown Dzameshie,,,,,,
2020,Parliament,Anlo,Volta,,,"44,524",,"5,802",,,"38,722",,,,,,,,,,,,,,,,,,,,,,,,,,,Seth Kwashie Yormewu,,,Richard Kwame Sefe,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Central Tongu,Volta,,,"35,418",,"5,792",,,"29,420",,,,,,,,,,,,,,,206,,,,,,,,,,,,Raymond Escambellar Abledu,,,Hottordze Alexander Roosevelt,,,,,,,,,,,,,,,Eugene Siabi-mensah,,,,,,,,,,,
2020,Parliament,Ho Central,Volta,,,"79,005",,"10,061",,776,"67,180",,,,,,,,,,,,,,,439,,,,,,549,,,,,,Prosper Kofi Pi-bansa,,Tettey Daniel Ferdinand,Benjamin Komla Kpodo,,,,,,,,,,,,,,,Bribi Rejoice Makeba Aku,,,,,,Azah Emmanuel Kwaku,,,,,
2020,Parliament,Ho West,Volta,,,"29,485",,0,116,,"28,538",,,,,,692,,,,,63,,,,76,,,,,,,,,,,,David Togbe Kodjo Nfodjo (p.Hd),Joshua Akutey Kumah,,Emmanuel Kwasi Bedzrah,,,,,,Amewugah Doris Ama,,,,,Tsevi Jackson Kwaku,,,,Kukah Julius Jonathan,,,,,,,,,,,
2020,Parliament,Hohoe,Volta,,,"48,773",,"26,952",,,"21,821",,,0,,,,,,,,,,,,0,,,,,,,,,,,,John-Peter Amewu,,,Professor Margaret Kwaku,,,Oyie William,,,,,,,,,,,,Bali Emmanuel,,,,,,,,,,,
2020,Parliament,Keta,Volta,,,"36,673",,"5,037",,,"31,470",,,166,,,,,,,,,,,,,,,,,,,,,,,,Dzameshie Benjamin Sena Kwame,,,Gakpey Kwame Dzudzorli,,,Ametepey Blaise Edem,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ketu North,Volta,,,"52,281",,"23,913",,,"28,041",,,,,,,,,,,,,,,135,,,,,192,,,,,,,Dzamesi Kofi Samuel Ahiave,,,James Klutse Avedzi,,,,,,,,,,,,,,,Gilbert Kassah,,,,,Kinnock Kedem Wovenu,,,,,,
2020,Parliament,Ketu South,Volta,,,"100,617",,"14,904",,,"84,664",,,,,,836,,,,,,,,,,,,,,,213,,,,,,David Tiano Quarshie,,,Gomashie Abla Dzifa,,,,,,Henyo Dometor,,,,,,,,,,,,,,,Amegah Holy Kingsford,,,,,
2020,Parliament,Kpando,Volta,,,"27,462",,"2,792",,,"13,582",,,,,,,,,,,,,,,,,,,,,,,8221,,2867,,Quist Enerst Theophilius,,,Sowah Adjoa Della,,,,,,,,,,,,,,,,,,,,,,,Kodzosika Samuel,Nyagbe Isaac Newton,,
2020,Parliament,North Dayi,Volta,,,"18,951",,"4,455",,,"14,424",,,,,,,,,,,,,,,,,,,,,72,,,,,,Kudjoh Edmund Attah,,,Joycelyn Tetteh,,,,,,,,,,,,,,,,,,,,,Atteh Kingsley ,,,,,
2020,Parliament,North Tongu,Volta,,,"46,828",,"4,312",,,"42,011",,,,,,505,,,,,,,,,,,,,,,,,,,,,Richard Collins Arku,,,Samuel Okudzeto Ablakwa,,,,,,Akaho Raymond,,,,,,,,,,,,,,,,,,,,
2020,Parliament,South Dayi,Volta,,,"22,428",,"2,201",3933,,"16,294",,,,,,,,,,,,,,,,,,,,,,,,,,,Mr. Ernest Mallet ,Mr. Felix Lartey,,Rockson Nelson Etse Dafeamekpor,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,South Tongu,Volta,,,"59,205",,"10,058",,,"48,795",,,,,,352,,,,,,,,,,,,,,,,,,,,,Ahadjie Joseph Wisdom,,,Woyome Kobena Mensah,,,,,,Hoggar Williams Macdonald,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ahanta West,Western,,,"54,154",,"27,946",,101,"23,957",,,214,,,1797,,,,,,,,,,,,,,139,,,,,,,Ebenezer Kojo Kum,,Dominic Akalga,Dr. Emmanuel Okumi Andoh,,,Ebo Mensah,,,Ismail Buadii,,,,,,,,,,,,,,Nathaniel Adusei,,,,,,
2020,Parliament,Amenfi Central,Western,,,"49,058",,"21,926",,,"26,100",,,,,,1032,,,,,,,,,,,,,,,,,,,,,Amponteng Patrick Hockson,,,Kwakye Ackah Peter Yaw,,,,,,Apaam Cecilia,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Amenfi East,Western,,,"67,185",,"29,954",,,"36,215",,,,,,1016,,,,,,,,,,,,,,,,,,,,,Amo-acquah Edward,,,Amenkwah Nicholas,,,,,,Koduah Stephen,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Amenfi West,Western,,,"59,641",,"28,201",,,"30,748",,,,,,692,,,,,,,,,,,,,,,,,,,,,Abraham Kofi Asante,,,Afful Eric,,,,,,Stephen Nobi,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Effia,Western,,,"32,909",,"19,476",,,"13,433",,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Cudjoe,,,Michael Otoo,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ellembele,Western,,,"57,375",,"23,869",24,,"32,053",,,881,,,520,,,,,,,,,28,,,,,,,,,,,,Kwasi Bonzoh,John Nkum Asmah,,Emmanuel Armah-kofi Buah,,,Mathias Bonzoh-ewereko Boateng,,,Ayelebie Amihere Nana Mezenwolebiah,,,,,,,,,Prince Nathaniel Kwofie,,,,,,,,,,,
2020,Parliament,Essikado- Ketan,Western,,,"51,857",,"26,701",,,"24,527",,,,,,629,,,,,,,,,,,,,,,,,,,,,Joe Gartey,,,Dr. Grace Ayensu-danquah,,,,,,Frank Cobinnah,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Evalue Ajomoro Gwira,Western,,,"37,117",,"17,287",,,"19,830",,,,,,,,,,,,,,,,,,,,,,,0,,0,,Catherine Abelema Afeku,,,Kofi Arko Nokoe,,,,,,,,,,,,,,,,,,,,,,,Assuman Frank Afful,Elisha Joshua Kabenlah,,
2020,Parliament,Jomoro,Western,,,"55,008",,"19,889",,,"24,355",,,235,,,,,,,,,,,,,,,,,,,,10529,,,,Paul Essien,,,Dorcas Toffey,,,Patrick Ekye Kwesie,,,,,,,,,,,,,,,,,,,,Nkrumah Samia Yaba Christina,,,
2020,Parliament,Kwesimintsim,Western,,,"38,144",,"24,759",0,,"13,385",,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Prince Hamidu Armah,Samuel Kwabena Antwi,,Buckman Philip Fiifi,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Mpohor,Western,,,"21,956",,"11,896",,,"9,694",,,,,,366,,,,,,,,,,,,,,,,,,,,,John Kobina Abban Aboah Sanie,,,Eric Kweku Kyeremah,,,,,,Stephen Kwaku Narh,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Prestea Huni- Valley,Western,,,"97,711",,"39,067",,,"56,464",,,,,,1920,,,,,260,,,,,,,,,,,,,,,,Barbara Oteng-gyasi,,,Robert Wisdom Cudjoe,,,,,,Ebenezer Yaw Fobir,,,,,Samuel Abokyi,,,,,,,,,,,,,,,
2020,Parliament,Sekondi,Western,,,"28,037",,"17,259",,,"10,310",,,,,,468,,,,,,,,,,,,,,,,,,,,,Andrew Kofi Egyapa Mercer,,,Charles Hagan,,,,,,Eleanor Effie Appiah,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Shama,Western,,,"44,711",,"22,774",,,"19,674",,,,,,2263,,,,,,,,,,,,,,,,,,,,,Samuel Erickson Abakah,,,Gabriel Kodwo Essildie,,,,,,Mathias Ansah,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Takodadi,Western,,,"38,668",,"25,968",,,"12,159",,,,,,541,,,,,,,,,,,,,,,,,,,,,Kwabena Okyere Darko-mensa,,,Frederick Faustinus Faidoo,,,,,,Peter Oswald Essien,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tarkwa Nsuaem,Western,,,"92,183",,"31,946",119,93,"31,845",,,,,,2171,,,,,,,,,,,,,,,,,26009,,,,George Mireku Duker,Eric Seedof Aseidu Simpey,Jcob Henyo Cudjoe,John Justice Abban,,,,,,Rashidatu Alhassan,,,,,,,,,,,,,,,,,Andoh Joy Joycelyn,,,
2020,Parliament,Wassa East,Western,,,"40,643",,"18,929",,,"21,714",,,,,,,,,,,,,,,,,,,,,,,,,,,Wilson Arthur,,,Isaac Adjei Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Aowin,Western North,,,"51,789",,"22,881",,,"28,294",,,,,,614,,,,,,,,,,,,,,,,,,,,,Osei Edward,,,Oscar Ofori Larbi,,,,,,Adams Sey Bilson,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Bia East,Western North,,,"22,545",,"9,543",,,"12,922",,,,,,,,,,,80,,,,,,,,,,,,,,,,Nicholas Kupong Yayin,,,Richard Acheampong,,,,,,,,,,,Oti Charles,,,,,,,,,,,,,,,
2020,Parliament,Bia West,Western North,,,"47,602",,"19,112",,,"27,231",,,,,,1180,,,,,79,,,,,,,,,,,,,,,,Bernard Gyebi- Blay,,,Auguestine Tawiah,,,,,,Boulier Augustine,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Bibiani- Anhwiaso- Bekwai,Western North,,,"74,247",,"45,590",,,"28,309",,,,,,,,,,,190,,,,158,,,,,,,,,,,,Alfred Obeng Boateng,,,Stephen Donkor,,,,,,,,,,,Kwaku Owusu,,,,Ansah Kenneth Joseph,,,,,,,,,,,
2020,Parliament,Bodi,Western North,,,"28,306",,"11,007",,114,"13,621",,,,,,,,,,,,,,,,,,,,,,,3564,,,,Ignatius Akwasi Amankwah,,Mahama Baba Ishmael,Stephen Donkor,,,,,,,,,,,,,,,,,,,,,,,Emmanuel Owusu- Ansah,,,
2020,Parliament,Juaboso,Western North,,,"42,007",,"19,199",,94,"22,304",,,69,,,341,,,,,,,,,,,,,,,,,,,,,Martha Kwayie Manu,,Elijah Appiah Frimpong,Kwabena Mintah Akandoh,,,Oppong Ernestina,,,Teye Nicholas,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Sefwi Akontombra,Western North,,,"33,176",,"17,976",,,"14,976",,,,,,224,,,,,,,,,,,,,,,,,,,,,Alex Tetteh Djomobuah,,,Issah Mumuni,,,,,,Ofori Bright,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Sefwi Wiawso,Western North,,,"64,344",,"29,019",,,"28,947",,,,,,576,,,,,69,,,,,,,,,,,,5733,,,,Kwaku Afriyie (Dr),,,Aidoo Evans Paul,,,,,,Louisa Nkuah Kwayie,,,,,Prince Akomeah Stephen,,,,,,,,,,,,Bonya Martin Kofi,,,
2020,Parliament,Suaman,Western North,,,"17,386",,"8,486",,,"8,900",,,,,,,,,,,,,,,,,,,,,,,,,,,Frederick Addy,,,Joseph Betino,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Akan,Oti,,,"32,912",,"13,300",,,"19,317",,,,,,249,,,,,,,,,46,,,,,,,,,,,,Rashid Bawa,,,Engr. Yao Gomado,,,,,,Daniel Asong Boateng,,,,,,,,,Emmanuel Osei- Brantuo,,,,,,,,,,,
2020,Parliament,Biakoye,Oti,,,"30,144",,"10,827",,,"19,095",,,,,,,,,,,,,,,222,,,,,,,,,,,,Daniel Korsinah,,,Ing. Kwadwo Nyanpon Aboagye,,,,,,,,,,,,,,,Micheal Kodzo Asante,,,,,,,,,,,
2020,Parliament,Buem,Oti,,,"25,791",,"6,843",,152,"18,528",,,,,,268,,,,,,,,,,,,,,,,,,,,,Lawrence Kwami Aziale,,Darko- Boateng Adams,Adams Iddie Kofi,,,,,,Isaac Davids Kpuku Kwaku,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Krachi Nchumuru,Oti,,,"30,435",,"12,404",,,"13,488",,,,,,,,,,,,,,,117,,,,,,,,4426,,,,Innocent Tache Kakateche,,,Solomon Kuyon,,,,,,,,,,,,,,,Nnigmaka Israel,,,,,,,,Dr Inusah Abdul- Nasiru,,,
2020,Parliament,Krachi East,Oti,,,"40,201",,"19,837",,,"20,364",,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Yaw Gyato,,,Gidisu Wisdom,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Krachi West,Oti,,,"23,640",,"11,572",,,"12,068",,,,,,,,,,,,,,,,,,,,,,,,,,,Justice Amankwa Mensah,,,Helen Adjoa Ntoso,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Nkwanta North,Oti,,,"47,339",,"22,869",,,"24,470",,,,,,,,,,,,,,,,,,,,,,,,,,,Nador Munyum Benjamin,,,Oti John Kwabena Bless,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Nkwanta South,Oti,,,"50,588",,"20,272",1127,,"29,189",,,,,,,,,,,,,,,,,,,,,,,,,,,Sherifa Selina Sekyere- Tidjani,Ograh Felix William,,Hon. Geoffery Kini,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Bunkpurugu,North East,,,"35,094",,"16,689",,,"18,023",,,,,,,,,,,,,,,,,,,,,382,,,,,,Soloman Namliit Boar,,,Bandim Abed-nego Azumah,,,,,,,,,,,,,,,,,,,,,Dimongso Kafari Benjamin ,,,,,
2020,Parliament,Chereponi,North East,,,"32,808",,"19,800",,154,"12,854",,,,,,,,,,,,,,,,,,,,,,,,,,,Tahidu Abdul- Razak,,Eugene Tamado Koffikan Bashiru,Samuel Abdulai Jabanyite,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Nalerigu/Gambaga,North East,,,"62,998",,"28,638",,,"34,045",,,,,,,,,,,315,,,,,,,,,,,,,,,,Mahama Alima ,,,Issifu Seidu (Alhaji Baba),,,,,,,,,,,Alo Aaron,,,,,,,,,,,,,,,
2020,Parliament,Walewale,North East,,,"63,063",,"32,294",,,"30,615",,,,,,,,,,,,,,,154,,,,,,,,,,,,Lariba Zuweira Abudu,,,Abubakari Abdellah ,,,,,,,,,,,,,,,Ibrahim Mubarak,,,,,,,,,,,
2020,Parliament,Yagaba/Kubori,North East,,,"27,614",,"18,153",,,"9,393",,,,,,,,,,,,,,,,,,,,,68,,,,,,Mustapha Ussif ,,,Ibrahim Abdul- Rauf Tanko ,,,,,,,,,,,,,,,,,,,,,Daniel Amavari,,,,,
2020,Parliament,Yunyoo,North East,,,"21,483",,"12,103",,,"9,177",,,,,,,,,,,,,,,203,,,,,,,,,,,,Liwaal Oscar,,,Joseph Bipoba Naabu,,,,,,,,,,,,,,,Issaka Tamin,,,,,,,,,,,
2020,Parliament,Bole-Bamboi,Savannah,,,"38,935",,"12,585",,,"26,350",,,,,,,,,,,,,,,,,,,,,,,,,,,David Sei Demah,,,Sulemana Yusif,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Daboya/Mankarigu,Savannah,,,"24,142",,"14,391",,,"9,751",,,,,,,,,,,,,,,,,,,,,,,,,,,Mahama Asei Seini,,,Shaibu Mahama Obey,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Damango,Savannah,,,"29,297",,"15,671",,,"13,330",,,,,,,,,,,,,,,,,,,,,,,296,,,,Samuel Abdulai Jinapor,,,Adam Mutawakilu,,,,,,,,,,,,,,,,,,,,,,,David Tiki Dange,,,
2020,Parliament,Salaga North,Savannah,,,"17,281",,"9,120",0,,"8,161",,,,,,,,,,,,,,,,,,,,,,,,,,,Alhassan Abdallah Iddi,Iddrisu Nashiru,,Alhassan Mumuni,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Salaga South,Savannah,,,"226,312",,"19,086",,169,"205,255",,,,,,,,,,,,,,,,,,,,,,,1802,,,,Salifu Adam Braimah,,Muntari Abdul Jalilu,Hajia Zuwera Mohammed Ibrahim,,,,,,,,,,,,,,,,,,,,,,,Bagyim Abraham Mbido,,,
2020,Parliament,Sawla- Tuna - Kalba,Savannah,,,"32,470",,"10,780",,,"21,382",,,,,,,,,,,,,,,308,,,,,,,,,,,,Banasco Seidu Nuhu,,,Chiwitey Andrew Dari,,,,,,,,,,,,,,,Yakubu Ibrahim,,,,,,,,,,,
2020,Parliament,Yapei/Kusawgu,Savannah,,,"39,188",,"19,594",,,"19,594",,,0,,,,,,,,,,,,,,,,,,,,,,,,Iddrisu Salia,,,John Abdulai Jinapor,,,Bakari John Osman,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Bimbilla,Northern,,,"69,371",,"40,023",663,,"27,796",,,372,,,517,,,,,,,,,,,,,,,,,,,,,Nitiwul Bingab Aguna Dominic,Zakaria Sulemana,,Mahamadu Attah Nantogmah,,,Alhassan Somed Dasana,,,Daniel Ndagbanlan Gmabi,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Gushegu,Northern,,,"58,346",,"30,041",,,"28,055",,,,,,,,,,,,,,,250,,,,,,,,,,,,Alhassan Tampuli Sulemana,,,Mohammed Yussif Malimali,,,,,,,,,,,,,,,Abdulai Abdul- Razak,,,,,,,,,,,
2020,Parliament,Karaga,Northern,,,"48,025",,"28,335",,,"19,690",,,,,,,,,,,,,,,,,,,,,,,,,,,Dr. Mohammed Amin Adam,,,Alhassan Sualihu Dandaawa,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Kpandai,Northern,,,"49,812",,"23,699",,,"25,941",,,135,,,,,,,,,,,,,,,,,37,,,,,,,Nyindam Matthew,,,Daniel Nsala Wakpal,,,Amdasagna Ekusu John,,,,,,,,,,,,,,,,,Donkor Eric Nipani,,,,,,
2020,Parliament,Kumbungu,Northern,,,"42,054",,"17,144",,,"22,961",,,795,,,,,,,,,,,,,,,,,,,,1154,,,,Abdul-Salam Hamza Fataw,,,Hamza Adam,,,Nabila Alhassan Basiru,,,,,,,,,,,,,,,,,,,,Abukari Abdul- Fatawu,,,
2020,Parliament,Mion,Northern,,,"36,480",,"21,552",,161,"14,158",,,,,,,,,,,,,,,,,,,,,,,609,,,,Musah Abdul-aziz Ayaba,,Sayibu Abdul-rauf,Abdul-aziz Mohammed,,,,,,,,,,,,,,,,,,,,,,,Waja Njaliku Elijah,,,
2020,Parliament,Nanton,Northern,,,"28,554",,"16,000",,,"12,554",,,,,,,,,,,,,,,,,,,,,,,,,,,Mohammed Hardi Tufeiru,,,Salifu Yakubu,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Saboba,Northern,,,"32,384",,"15,048",,,"17,058",,,,,,,,,,,,,,,,,,,,,,,278,,,,Jawol Abraham Binapadam,,,Bukari Nikpe Joseph,,,,,,,,,,,,,,,,,,,,,,,Samuel Nakoja Kwojan,,,
2020,Parliament,Sagnarigu,Northern,,,"61,423",,"26,434",,,"34,989",,,,,,,,,,,,,,,,,,,,,,,,,,,Felicia Tettey,,,Alhassan Bashiru Alhassan Fuseini,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Savelugu,Northern,,,"39,055",,"19,478",,0,"19,577",,,,,,,,,,,,,,,,,,,,,,,0,,,,Muhamed Abdul-samed Gunu,,Haruna Zakaria,Abdulai Jacob Iddriss,,,,,,,,,,,,,,,,,,,,,,,Alhassan Iddrisu,,,
2020,Parliament,Temale Central,Northern,,,"75,002",,"33,627",,179,"41,196",,,,,,,,,,,,,,,,,,,,,,,,,,,Ibrahim Murtala Muhammed,,Abdul-karim Mubarik,Ibrahim Anyars Imoro,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tamale North,Northern,,,"41,008",,"14,256",83,,"26,518",,,151,,,,,,,,,,,,,,,,,,,,,,,,Alhassan Dahamani,Mohammed Abdul-nasir,,Alhassan Sayibu suhuyini,,,Abdellah Muazu,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tamale South,Northern,,,"83,941",,"23,411",,732,"59,257",,,541,,,,,,,,,,,,,,,,,,,,,,,,Yakubu Yussif,,Imoro Nabila Sualisu,Iddrisu Haruna,,,Kassim Abdul Jalilu,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tatale/ Sanguli,Northern,,,"28,830",,"15,654",,,"13,176",,,,,,,,,,,,,,,,,,,,,,,,,,,Mbomba Thomas,,,Tampin Acheampon Simon ,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tolon,Northern,,,"53,840",,"31,429",,,"22,145",,,,,,,,,,,,,,,,,,,,266,,,,,,,Habib Iddrisu,,,Yussif Adamu,,,,,,,,,,,,,,,,,,,,Sumani Charles Baaba,,,,,,
2020,Parliament,Wulensi ,Northern,,,"39,684",,"19,148",,,"20,148",,,,,,238,,,,,,,,,,,,,,,150,,,,,,Thomas Donkor Ogajah ,,,Dawuni Abukari ,,,,,,Moses Mukambe Nyilkajer,,,,,,,,,,,,,,,Zakari Mohammed,,,,,
2020,Parliament,Yendi,Northern,,,"65,379",,"40,624",,,"24,755",,,,,,,,,,,,,,,,,,,,,,,,,,,Umar Farouk Aliu Mahama,,,Alhassan Abdul-fatawu,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Zabzugu,Northern,,,"32,211",,"17,580",,,"14,631",,,,,,,,,,,,,,,,,,,,,,,,,,,Jabaah John Bennam ,,,Alhassan Umar,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Akropong,Eastern,,,"48,162",,"26,646",,421,"10,505",,,146,,,,,,,,,,,,,,,,,,,,10444,,,,Oheneba Dokua Asiamah-Adjei (hon),,Desmond Twumasi Ntow,Justice Kotey Amasah,,,Anakwa Gifty Mercy,,,,,,,,,,,,,,,,,,,,Adjei Teumasi William Kwabena,,,
2020,Parliament,Akwapim South,Eastern,,,"32,484",,"21,247",,,"11,237",,,,,,,,,,,,,,,,,,,,,,,,,,,Osei Bonsu Amoah,,,Winston Kwadwo Afari- Djan,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Abetifi,Eastern,,,"34,571",,"25,035",,,"9,536",,,,,,,,,,,,,,,,,,,,,,,,,,,Bryan Acheampong,,,Asamoah Samuel,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Abirem,Eastern,,,"34,702",,"19,151",,,"15,110",,,,,,187,,,,,,,,,,,,,,,254,,,,,,Osei Jojn Frimpong,,,Frimpong Ama Mavis,,,,,,Prince Law,,,,,,,,,,,,,,,Dominic Kojo Appau,,,,,
2020,Parliament,Abuakwa North,Eastern,,,"33,204",,"17,653",,,"15,551",,,,,,,,,,,,,,,,,,,,,,,,,,,Gifty Twum-ampofo,,,Charles Yeboah Darko,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Abuakwa South,Eastern,,,"39,499",,"29,897",,,"7,740",,,,,,957,,,,,,,,,,,,,,,,,905,,,,Samuel Atta Akyea,,,Mohammed Sanusi,,,,,,Banning Peprah Felix,,,,,,,,,,,,,,,,,Marfo Enock Kwame,,,
2020,Parliament,Achiase,Eastern,,,"24,193",,"14,796",,,"9,154",,,,,,243,,,,,,,,,,,,,,,,,,,,,Kofi Ahenkorah Marfo,,,Kwasi Akyem Apea-kubi,,,,,,Christiana Yeboah,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Afram Plains North,Eastern,,,"27,343",,"8,605",,,"18,543",,,,,,,,,,,,,,,195,,,,,,,,,,,,Isaac Ofori-koree,,,Mensah Betty Nana Efua Krosbi,,,,,,,,,,,,,,,Ferguson Asare,,,,,,,,,,,
2020,Parliament,Afram Plains South,Eastern,,,"27,546",,"9,300",,,"18,246",,,,,,,,,,,,,,,,,,,,,,,,,,,William Hor,,,Joseph Appiah Boateng,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Akim Oda,Eastern,,,"31,943",,"25,380",,,"6,262",,,,,,301,,,,,,,,,,,,,,,,,,,,,Alexander Akwasi Acquah,,,Asant Jones,,,,,,Ansah Lucy,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Akim Swedru,Eastern,,,"15,683",,"11,180",,,"4,503",,,,,,,,,,,,,,,,,,,,,,,,,,,Osei Kennedy Nyarko,,,Taaju Abdu Rahim,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Akwatia,Eastern,,,"38,641",,"18,742",,,"19,899",,,,,,,,,,,,,,,,,,,,,,,,,,,Enerst Kumi,,,Henry Yiadom Boakye,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Asene Akroso Manso,Eastern,,,"33,501",,"19,175",,,"9,720",,,,,,,,,,,,,,,,,,,,,,,4606,,,,George Kwame Aboagye,,,Ahinakwa Eric,,,,,,,,,,,,,,,,,,,,,,,Yaw Owusu-boateng,,,
