YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2016,Parliament,Evalue-Ajomoro-Gwira,Western,45290,27264,26792,472,14002,316,,12416,,,,,,,58,,,,,,,,,,,,,,,,,,,CATHERINE ABELEMA AFEKU,PRINCE FOKUOH AGYEI,,KWEKU TANIKYI KESSIE,,,,,,,JOHN KOFI COBBINAH,,,,,,,,,,,,,,,,,,
2016,Parliament,Jomoro,Western,87077,48440,47342,1098,18694,2613,334,14241,,,9714,,,,101,,,,,,,,,,,,,,,1645,,,,PAUL ESSIEN,MATHIEU KWAO BENTHO,SOBOE JEMAIMA,THOMAS ELLEAMO YANKEY,,,SAMIA YABA CHRISTINA NKRUMAH,,,,STENPHEN AWUAH,,,,,,,,,,,,,,,LEO KOFI ARMAH AMENLEMAH,,,
2016,Parliament,Juaboso,Western,54274,33971,33199,772,15604,,87,17233,,,111,,,,,,,,,,,,164,,,,,,,,,,,MARTHA KWAYIE MANU,,ABDUL-KARIM BRAIMAH IBRAHIM,KWABENA MINTAH AKANDOH,,,OPPONG ERNESTINA,,,,,,,,,,,,STEPHEN MINTAH CLETRON,,,,,,,,,,
2016,Parliament,Kwesimintsim,Western,48337,31785,31598,187,20382,987,,8260,,,1637,,,,,,,,,,,,,,,,,,,332,,,,JOSEPH MENSAH,SAMUEL KWABENA ANTWI,,AUGUSTINE ARTHUR,,,NANA ABAKAH,,,,,,,,,,,,,,,,,,,RICHARD KWAME AMISSAH,,,
2016,Parliament,Mpohor,Western,25462,17408,17168,240,8364,1857,,6947,,,,,,,,,,,,,,,,,,,,,,,,,,ALEX KOFI AGYEKUM,JOSEPH BENEDICT AUBYN,,ERIC KWEKU KYEREMAH,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Prestea Huni-Valley,Western,113530,71116,70272,844,36444,848,,32073,,,152,,,,,,,,,,,,,,,,,,,755,,,,OTENG-GYASI BARBARA,DUKU EDMUND,,ROBERT WISDOM CUDJOE,,,FRANCIS OWUSU EDUKU,,,,,,,,,,,,,,,,,,,THEOPHILUS BADU SAMORA BARAIMAH,,,
2016,Parliament,Sefwi Akontombra,Western,41354,28268,27737,531,11922,,,11626,,,81,,,,,,,,,,,,,,,,,,,4108,,,,DJORNOBUAH ALEX TETTEH,,,KENNETH YEBOAH,,,AWINI SALIFU,,,,,,,,,,,,,,,,,,,HEROD COBBINA,,,
2016,Parliament,Sefwi Wiawso,Western,80936,59474,58452,1022,31736,459,,26105,,,114,,,,,,,,38,,,,,,,,,,,,,,,KWAKU AFRIYIE,SEBASTIAN WEBSTER KWASI ANDOH,,EVANS PAUL AIDOO,,,BAAFI KWAME FAIRFAX,,,,,,,,PRINCE AKOMEAH STEPHEN,,,,,,,,,,,,,,
2016,Parliament,Sekondi,Western,40713,28435,28316,119,16839,305,,11075,,,97,,,,,,,,,,,,,,,,,,,,,,,ANDREW KOFI EGYAPA MERCER,DANIEL ESSUMAN,,EMMANUEL ASSAFUAH,,,PETER ARTHUR,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Shama,Western,56691,38132,37674,458,20165,2203,,15190,,,116,,,,,,,,,,,,,,,,,,,,,,,ATO PANFORD,JOSEPH ESSUMAN,,GABRIEL KODWO ESSILFIE,,,SAMUEL ADIAW MANFUL,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Suaman,Western,22859,13105,12898,207,6173,466,,6185,,,74,,,,,,,,,,,,,,,,,,,,,,,CHRISTIAN BAAH,ANDREWS BOAFO,,STEPHEN MICHAEL ESSUAH KOFI ACKAH,,,KINGSFORD QUAICOE,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Takoradi,Western,58442,39327,39139,188,27169,747,,11223,,,,,,,,,,,,,,,,,,,,,,,,,,KWABENA OKYERE DARKO-MENSAH,ISAAC COLLINS MENSAH,,ALFRED EKOW GYAN,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Tarkwa Nsuaem,Western,110784,68909,68468,441,42594,1624,,24044,,,206,,,,,,,,,,,,,,,,,,,,,,,GEORGE MIREKU DUKER,ERIC SEEDOF ASIEDU SIMPEY,,SETH KWAME DZOKOTO,,,KWAKYE JOHN JUSTICE,,,,,,,,,,,,,,,,,,,,,,
2016,Parliament,Wassa East,Western,49869,34779,34278,501,15906,452,,17920,,,,,,,,,,,,,,,,,,,,,,,,,,WILSON ARTHUR,SAMUEL KMAGT,,ISAAC ADJEI MENSAH,,,,,,,,,,,,,,,,,,,,,,,,,
2016,Presidential First Round,Adansi Asokwa,Ashanti,41307,30687,30158,529,18643,194,50,11128,,,81,,,,,,,,,,,,23,,,,,,,39,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Afigya Kwabre North,Ashanti,33353,25312,25122,190,18658,83,16,6318,,,27,,,,,,,,,,,,17,,,,,,,3,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Afigya Kwabre South,Ashanti,76418,59342,59106,236,50740,188,25,8096,,,18,,,,,,,,,,,,34,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Afigya Sekyere East,Ashanti,65341,52135,51783,352,41214,159,25,10313,,,20,,,,,,,,,,,,48,,,,,,,4,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ahafo and North,Ashanti,50993,37532,36855,677,20380,237,42,16089,,,41,,,,,,,,,,,,38,,,,,,,28,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ahafo and South East,Ashanti,33220,26064,25742,322,14538,68,23,11030,,,46,,,,,,,,,,,,26,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ahafo and South West,Ashanti,34068,26385,26008,377,16044,169,27,9710,,,27,,,,,,,,,,,,21,,,,,,,10,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Akrofuom,Ashanti,24176,17343,17049,294,11177,127,22,5643,,,29,,,,,,,,,,,,35,,,,,,,16,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asante Akim Central,Ashanti,48167,36573,36402,171,28801,126,15,7423,,,25,,,,,,,,,,,,8,,,,,,,4,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asante Akim North,Ashanti,46959,36545,35983,562,25876,102,25,9828,,,41,,,,,,,,,,,,100,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asante Akim South,Ashanti,69606,49819,49266,553,33657,221,38,15254,,,46,,,,,,,,,,,,32,,,,,,,18,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asawase,Ashanti,103754,73312,72964,348,33108,362,49,39363,,,27,,,,,,,,,,,,41,,,,,,,14,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asokwa,Ashanti,86948,67267,67033,234,56242,333,18,10383,,,31,,,,,,,,,,,,21,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Atwiwa Kwanwoma,Ashanti,81440,63370,62882,488,54252,238,36,8233,,,43,,,,,,,,,,,,15,,,,,,,65,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Atwiwa Mponua,Ashanti,78722,57745,56755,990,35817,438,59,20312,,,67,,,,,,,,,,,,42,,,,,,,20,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Atwiwa Nwabiagya North,Ashanti,62068,48364,48021,343,38604,156,23,9154,,,27,,,,,,,,,,,,48,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Atwiwa Nwabiagya South,Ashanti,75197,58501,58213,288,48172,193,19,9772,,,30,,,,,,,,,,,,17,,,,,,,10,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bantama,Ashanti,76054,58627,58492,135,51696,173,18,6562,,,22,,,,,,,,,,,,13,,,,,,,8,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bekwai,Ashanti,73954,58423,57977,446,51769,193,22,5855,,,27,,,,,,,,,,,,99,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bosome Freho,Ashanti,32604,25228,24752,476,19593,110,31,4815,,,47,,,,,,,,,,,,119,,,,,,,37,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bosomtwe,Ashanti,67650,54293,53940,353,45866,199,25,7781,,,30,,,,,,,,,,,,28,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Effiduase-Asokore,Ashanti,39742,32241,32031,210,26258,97,17,5609,,,31,,,,,,,,,,,,13,,,,,,,6,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ejisu,Ashanti,84871,65476,65163,313,55312,317,17,9449,,,42,,,,,,,,,,,,18,,,,,,,8,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ejura Sekyedumase,Ashanti,63114,45849,45059,790,20477,169,58,24256,,,65,,,,,,,,,,,,34,,,,,,,0,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Fomena,Ashanti,27337,20652,20362,290,16098,181,9,4027,,,38,,,,,,,,,,,,5,,,,,,,4,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Juaben,Ashanti,37836,29438,29214,224,23340,148,14,5640,,,41,,,,,,,,,,,,29,,,,,,,2,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Kumawu,Ashanti,34736,28063,27893,170,22831,80,19,4907,,,39,,,,,,,,,,,,12,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Kwabre East,Ashanti,112697,87254,86967,287,71112,252,31,15503,,,26,,,,,,,,,,,,37,,,,,,,6,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Kwadaso,Ashanti,88715,68517,68330,187,61072,188,15,7011,,,23,,,,,,,,,,,,19,,,,,,,2,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Mampong,Ashanti,62890,48192,47785,407,37378,169,33,10132,,,38,,,,,,,,,,,,26,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Manhyia North,Ashanti,68276,50946,50729,217,38334,197,17,12142,,,20,,,,,,,,,,,,15,,,,,,,4,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Manhyia South,Ashanti,54231,41986,41904,82,36130,106,11,5628,,,15,,,,,,,,,,,,12,,,,,,,2,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Manso Adubia,Ashanti,47529,34021,33489,532,27672,244,33,5406,,,104,,,,,,,,,,,,24,,,,,,,6,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Manso Nkwanta,Ashanti,50644,38952,38600,352,32853,124,23,5535,,,37,,,,,,,,,,,,19,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,New Edubiase,Ashanti,45272,33045,32458,587,16031,252,55,15981,,,68,,,,,,,,,,,,44,,,,,,,27,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Nhyiaeso,Ashanti,77165,58522,58318,204,48538,296,19,9419,,,28,,,,,,,,,,,,13,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Nsuta-Kwamang-Beposo,Ashanti,39337,29353,28875,478,20213,115,48,8363,,,76,,,,,,,,,,,,24,,,,,,,36,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Obuasi East,Ashanti,55670,40126,39851,275,27952,438,20,11400,,,20,,,,,,,,,,,,10,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Obuasi West,Ashanti,65757,47532,47169,363,34660,646,14,11796,,,26,,,,,,,,,,,,18,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Odotobiri,Ashanti,45033,35755,35117,638,30433,203,33,4245,,,46,,,,,,,,,,,,16,,,,,,,141,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Offinso North,Ashanti,47826,34366,33728,638,18161,119,55,15265,,,68,,,,,,,,,,,,35,,,,,,,25,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Offinso South,Ashanti,68041,52023,51310,713,35216,244,35,15659,,,74,,,,,,,,,,,,72,,,,,,,10,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Oforikrom,Ashanti,120770,84198,83832,366,61191,611,52,21901,,,46,,,,,,,,,,,,21,,,,,,,10,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Old Tafo,Ashanti,75234,58114,57961,153,45164,152,16,12584,,,16,,,,,,,,,,,,20,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Sekyere Afram Plains,Ashanti,13753,9418,9097,321,3172,41,16,5839,,,12,,,,,,,,,,,,10,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Suame,Ashanti,101649,77722,77500,222,67589,179,29,9648,,,32,,,,,,,,,,,,19,,,,,,,4,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Subin,Ashanti,82495,62338,62166,172,48660,332,20,13090,,,34,,,,,,,,,,,,23,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asunafo North,Brong Ahafo,75043,56655,55694,961,31616,312,47,23593,,,60,,,,,,,,,,,,40,,,,,,,26,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asunafo South,Brong Ahafo,52257,39361,38754,607,19328,156,26,19186,,,31,,,,,,,,,,,,24,,,,,,,3,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asutifi North,Brong Ahafo,38758,29275,28931,344,16531,117,23,12208,,,31,,,,,,,,,,,,10,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Asutifi South,Brong Ahafo,37895,28255,27827,428,13001,124,37,14549,,,34,,,,,,,,,,,,71,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Atebubu-Amantin,Brong Ahafo,54382,38370,37385,985,16724,222,78,20161,,,118,,,,,,,,,,,,47,,,,,,,35,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Banda,Brong Ahafo,16030,11967,11812,155,5814,33,11,5901,,,34,,,,,,,,,,,,14,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Berekum East,Brong Ahafo,56433,39667,39267,400,26274,364,24,12544,,,35,,,,,,,,,,,,14,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Berekum West,Brong Ahafo,25872,18436,18168,268,11713,152,18,6248,,,22,,,,,,,,,,,,6,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Dormaa Central,Brong Ahafo,58662,42400,41831,569,23754,255,33,17688,,,60,,,,,,,,,,,,25,,,,,,,16,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Dormaa East,Brong Ahafo,32362,23254,22913,341,15034,199,28,7580,,,45,,,,,,,,,,,,15,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Dormaa West,Brong Ahafo,23456,16740,16378,362,7647,78,15,8596,,,20,,,,,,,,,,,,12,,,,,,,10,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Jaman North,Brong Ahafo,44758,28434,27777,657,14098,412,42,13103,,,78,,,,,,,,,,,,19,,,,,,,25,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Jaman South,Brong Ahafo,56390,38429,37855,574,25071,309,45,12274,,,39,,,,,,,,,,,,50,,,,,,,67,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
